sensor_id,location_id,voltage,temperature,humidity,iforest_score
sensor_0,location_4,98.15777785394391,51.866682765142926,0.05223018928475467,13.833172445664474
sensor_6,location_7,99.25465837295813,104.22767899236953,0.9923806000638575,27.67359262509335
sensor_7,location_5,33.839895713841706,53.800079825304,0.7628474678604391,1.8890261928519894
sensor_6,location_5,71.15321014826009,55.74301175569886,0.7491494072074013,4.878375084977004
sensor_5,location_5,82.98080209755862,86.08515088358604,0.9155613872048549,19.894626033423986
sensor_0,location_6,60.6703050689825,62.32550827026153,0.879838214584315,18.590721686620693
sensor_8,location_0,30.39464646177349,20.210924285688627,0.6131796022708774,6.397493262546598
sensor_0,location_6,12.48578898150896,69.6781309834524,0.21267663870801595,3.816339877541138
sensor_5,location_7,41.61802705069616,92.65170919380928,0.7583563446413109,24.575452406948727
sensor_6,location_6,64.46689192828191,73.09474860739591,0.47770520721348547,5.454755488798723
sensor_6,location_6,52.203721536154056,46.07401153113905,0.1961180394211656,4.332174681440383
sensor_6,location_1,76.89705939628149,-11.266238535536935,0.010349259134724885,20.40034547650077
sensor_5,location_6,99.84419070787087,80.10667853538689,0.9569794062663279,4.182422700991397
sensor_0,location_5,3.6464312602085602,73.22493198239798,0.7746518640390097,4.756242499912217
sensor_6,location_0,3.2539395048174935,64.05811473071545,0.02531048270333793,4.179949817305776
sensor_6,location_0,23.869238865776488,62.34233392287288,0.33387672288623377,6.655587782029693
sensor_0,location_0,68.33291146809046,24.797123776153835,0.40238329074277657,6.9333785282484
sensor_0,location_5,37.76613807600606,65.5112155103997,0.34966977911317637,19.116047652506897
sensor_6,location_8,10.528330002480802,34.379008320233424,0.5581266847407388,9.1462598868968
sensor_0,location_0,64.06355769304656,67.37899322318802,0.6695397230489781,8.260412457508018
sensor_1,location_7,88.25171660889237,86.81820815824689,0.9201863334458898,28.771205953143404
sensor_6,location_0,80.2194529528589,39.53051275330082,0.6241690138326191,31.85892539089677
sensor_0,location_6,83.39140273714467,39.73833259495085,0.8674475540302641,5.29287420282478
sensor_5,location_7,67.75574636684928,46.854885316108934,0.532801934890608,4.7775911776787385
sensor_5,location_7,87.80577989293732,76.93105147550352,0.27649903407766957,5.250913130822136
sensor_5,location_6,98.01662141368823,36.24154009358807,0.6571081160840033,8.618449617472216
sensor_6,location_0,68.11814529996589,23.893872624626113,0.22271069864948811,2.6638362352169507
sensor_7,location_4,85.27724607645727,85.67734882700265,0.925647997789826,2.5034375821942074
sensor_4,location_0,19.749708577980428,34.102177426431886,0.6743604026123499,7.909530637966684
sensor_4,location_0,90.09537994317336,33.78659791085034,0.39699739659586125,10.458767995341418
sensor_0,location_6,24.549154723376255,73.98477364581312,0.8538351721142142,15.16149062732869
sensor_5,location_7,31.19233238264253,59.43467293212566,0.3210885705180341,3.098709011710592
sensor_0,location_4,99.16569950589964,-2.0683430190165026,0.02887824953428296,3.22256243175959
sensor_6,location_1,83.7998339343765,35.78261379086992,0.2959755792136709,5.513092181703769
sensor_6,location_5,86.33065548738318,35.268139151328896,0.6514536087990723,14.147367870520348
sensor_5,location_0,48.507550426881075,33.25847731633333,0.40486591098151387,20.97969580508677
sensor_4,location_7,27.97281874069595,23.617737103298875,0.10235190955078213,10.862534473042375
sensor_0,location_0,6.591725509905011,-1.4639953402188937,0.5536665981051495,3.3050704952706234
sensor_7,location_8,50.975770423481904,59.00543664684523,0.012081884120054035,12.874500979786795
sensor_4,location_6,80.58934063947078,61.5263901833205,0.7247485687182267,12.977941642259275
sensor_5,location_4,54.78905240658442,62.39335732863772,0.11195738286861803,3.38014825302642
sensor_7,location_6,21.637578210107588,70.94795204705326,0.658321021958089,4.148120413918582
sensor_7,location_5,89.86109004953224,110.1784640210779,0.9380492329117069,16.866065576686005
sensor_6,location_4,37.50232620065718,39.014083344197516,0.21881274742922013,3.9850950399401173
sensor_5,location_6,37.95921705490628,37.908751250158076,0.6008202446231028,2.7720045421593795
sensor_4,location_5,23.880249774200703,7.13534872544632,0.9690009555514995,7.703425751620811
sensor_7,location_7,66.07383914743305,10.23949806168217,0.5552557153856348,33.30453651878154
sensor_7,location_6,70.12245223418932,70.24234519364384,0.3236026159119247,2.2061549924579573
sensor_5,location_4,56.27857970595625,105.50131762769382,0.035525156277310406,5.571605745818709
sensor_7,location_6,40.51125848506024,50.40868008021967,0.45835789180869285,13.66331766059161
sensor_6,location_7,51.61367179659544,63.70260915460764,0.21732646354288232,4.965217800462162
sensor_6,location_6,34.746207709853536,15.26875038994924,0.9352375964108655,18.170181710994974
sensor_5,location_0,31.414286786428114,67.25461972093728,0.36571309912782085,5.591005490210342
sensor_7,location_6,65.65196450850644,93.47966926354083,0.9054377660695226,2.8948202322609973
sensor_6,location_4,97.96444923378854,5.694370895024257,0.23961148191391424,1.8747802379331213
sensor_0,location_1,32.988157124634284,-20.041861613842812,0.4805931123986144,1.4714290593233899
sensor_0,location_0,89.94080035785142,51.61644341965174,0.8406772327971339,5.346504975539823
sensor_0,location_4,78.71691806177333,27.547401704577382,0.4395219749506768,5.307650381508427
sensor_0,location_0,49.28160234190937,31.163794269495263,0.8224100898735243,6.987931369232291
sensor_0,location_5,30.582789937043707,70.29164546340604,0.6432650328119687,7.782472406592524
sensor_5,location_0,85.44825067869216,55.483654743176196,0.36710686094527817,6.972961719975595
sensor_0,location_7,85.49447516835599,91.69430974482057,0.9415638899937409,37.748666290208746
sensor_7,location_6,57.58351385979105,60.49725992185987,0.557631129858404,13.309208698118956
sensor_5,location_6,60.13970652392493,83.94540031657303,0.9325732580904664,10.41532090136739
sensor_6,location_6,65.92043435662525,47.31100924341681,0.6666886884578662,3.671240615508328
sensor_0,location_5,90.10169648887307,34.701809746954,0.8241798010487527,2.4791388861328807
sensor_0,location_6,34.83807924179462,29.087304455410038,0.762850010825055,3.3243048448908086
sensor_6,location_0,55.11907147655227,68.39088750352902,3.8724303374220457e-05,11.102483459355025
sensor_6,location_0,85.3182999172979,55.61860287994022,0.20477042311169266,5.964455273310373
sensor_7,location_4,0.9086968586396016,51.99887522765457,0.10651719970453605,6.6605220296434435
sensor_6,location_6,96.78019889170602,88.52713289191989,0.6702880139238696,11.28813674674672
sensor_4,location_7,38.03626868748409,78.83298060607527,0.2499634845057615,4.259314709110958
sensor_8,location_7,53.79604349613487,-2.315709871528128,0.5225793586743601,3.7725604793781735
sensor_0,location_0,20.582470992453604,94.39655862041556,0.35864594334876143,17.273532116448415
sensor_5,location_5,26.1569751500242,38.0313031571956,0.4970691581169965,6.043915374343707
sensor_6,location_6,64.88693927273286,48.07690503675052,0.15895450951194706,7.569346224354997
sensor_0,location_4,19.64326256843194,76.61113604649144,0.5090450424729365,11.074840004407946
sensor_5,location_0,96.04102754156527,2.6844964838045087,0.3597663501109032,3.967679466893089
sensor_6,location_4,24.560214157870377,58.99293501782249,0.3686381102749565,5.775077262553072
sensor_2,location_0,59.94487745822668,16.34703653798877,0.515414347999291,6.127472629932931
sensor_3,location_7,50.14922016329804,60.41080439470974,0.03176470902221392,7.482958925145684
sensor_0,location_6,90.70756564091705,61.39349530691071,0.5589766316393443,4.93455747143317
sensor_7,location_6,58.87751999989028,41.63509293364831,0.7041787424512911,5.1753313468943265
sensor_6,location_0,76.67662845105122,31.27632649094737,0.7856735958154647,7.262114519068557
sensor_4,location_0,7.335358228549637,39.08529227236606,0.3099150943780813,8.235816893326536
sensor_0,location_5,0.3570777637823319,5.789494287108347,0.008270098569078484,11.59832123249917
sensor_5,location_0,42.83431901746165,35.70596040521926,0.4969525543126391,2.741222045918496
sensor_0,location_0,82.92227275595482,30.533790159183972,0.2952058365225676,7.076508437204843
sensor_5,location_0,0.6999228181811312,36.63571303847345,0.002386779239663872,9.97426990640219
sensor_0,location_5,38.16415280958802,89.57278284750433,0.5152533300375381,22.276449869769145
sensor_0,location_3,98.68202006170279,56.62954938954214,0.3048511741029996,13.879032214986381
sensor_4,location_0,79.75886837156123,46.89585840860561,0.18162125503347126,8.598227220716977
sensor_1,location_6,60.12545136223905,67.71404531420629,0.32795798743289306,6.838536325736396
sensor_4,location_6,91.79974650320521,49.47377561366761,0.520202196956306,7.6604389992131585
sensor_1,location_5,29.367167654235114,12.7455334712429,0.20389851228036285,5.5529647981415735
sensor_0,location_0,10.270533016476014,66.87609552708379,0.1419798380507414,7.163474025848638
sensor_7,location_4,72.81236747754754,60.352202838278544,0.9338937670067388,2.835632684616635
sensor_0,location_6,45.44466273657979,56.46297203697836,0.2719226527366482,6.065197447934896
sensor_0,location_7,74.5743299213749,68.7802142150952,0.7163645506581106,23.875847488197426
sensor_1,location_4,16.040765744284847,9.64006684484955,0.22455804906262286,4.170817588457725
sensor_4,location_0,41.01354920614485,33.068326566872884,0.2436239349932726,2.4727702201969453
sensor_4,location_0,99.79901115903745,26.25211806720452,0.8697682304150391,6.846020102014366
sensor_6,location_4,4.319122675222131,23.72379923522662,0.2934601655178808,4.567339676887113
sensor_0,location_6,62.75380269021694,28.6146332998802,0.0824541068028533,12.178052349428897
sensor_0,location_7,47.2115601308618,65.25136182605004,0.8080355491064194,6.156150324627911
sensor_7,location_5,22.09610508736677,33.46372965715387,0.2546897502969742,7.155940850758996
sensor_5,location_0,1.748397887418185,13.752174275081167,0.8628308540626126,12.560688431942678
sensor_5,location_0,18.339926512396467,45.838483264961894,0.5530360095835269,9.671966800676628
sensor_6,location_7,92.87788040335856,104.99403474264152,0.9767885831919529,33.197646041160546
sensor_7,location_4,91.91226492765946,-2.5215246229557593,0.4125545332500905,6.681963505136587
sensor_0,location_5,81.99383727013453,53.099466127944346,0.5217551632818563,6.975991483874315
sensor_6,location_0,49.08052044641846,62.81779447349727,0.5342397728202124,12.72199800266629
sensor_7,location_4,5.194821860203969,31.56360107919275,0.14090755431703975,2.6577960703585477
sensor_6,location_0,84.00587935600853,45.2618695427339,0.3695293289591572,5.777725175477441
sensor_7,location_0,20.586448412423387,58.599403361483965,0.19558954381235477,7.172556945621927
sensor_0,location_0,94.84987961538532,12.334577809963271,0.8654564590262281,5.419694057307217
sensor_4,location_7,49.17464745537856,43.24795750659833,0.7494689152849969,8.793365567622448
sensor_2,location_4,98.36788596518069,90.94789965285118,0.4350696394802269,3.7093916861231615
sensor_4,location_7,63.59550897421955,55.12992607596394,0.8134913141749529,2.6077515317933404
sensor_6,location_4,77.91926872691046,58.31849991643452,0.29076485585057404,4.896196442768343
sensor_2,location_6,27.06376068126022,46.82925841525611,0.07922695132100498,3.6068082071552974
sensor_1,location_6,12.769152351649726,13.104029019600056,0.4625768437499931,7.564971552105667
sensor_5,location_0,84.88346208750278,28.373928887445953,0.8198799520931604,11.741480336781578
sensor_7,location_5,14.90424903947436,37.34902819441338,0.5918896540126054,26.642644013887143
sensor_0,location_6,17.106248365928213,30.154586063488605,0.7551647163695935,3.4660820988586356
sensor_6,location_6,17.8667612505128,29.817198423417093,0.9277478901138476,2.1546652972870066
sensor_4,location_7,16.2819096779138,60.510463302053545,0.47858163335308423,4.299229929147327
sensor_6,location_0,43.20248827184786,35.54557953696418,0.41354755166224505,22.467270970579442
sensor_6,location_0,29.947570639259567,25.335304497747874,0.6164455529835963,7.456878518376767
sensor_0,location_5,99.44774130285707,93.1632172630134,0.6620970990047451,5.759782761650278
sensor_0,location_7,97.03855201552075,97.35210224882682,0.9424133660020784,25.049534191354915
sensor_6,location_0,41.25597577621468,69.22545453874352,0.6171194485767758,8.811805872851606
sensor_6,location_4,78.77819178676918,62.49404763705812,0.3186351727283574,6.949904975827582
sensor_6,location_6,64.3074539461718,30.563974948392406,0.6624831056215559,19.42428370150534
sensor_6,location_7,81.19350135336761,101.3079123397943,0.9189432667091182,26.375521865491603
sensor_7,location_4,18.914736963071334,54.56165784736886,0.46198088492665973,21.465490650367173
sensor_4,location_4,34.0093538539212,66.08661709950584,0.12791608609144645,5.814099225157907
sensor_0,location_4,94.89313480614324,57.34932564895197,0.3118129862623278,6.08347727227053
sensor_6,location_7,85.62489783757167,98.64690137484286,0.9190415720723848,31.57030806214675
sensor_4,location_6,77.71391700679419,87.6697799298752,0.8424550009607902,5.063776555686605
sensor_4,location_6,56.461636485997765,-4.105354666245432,0.07816684956525423,15.44663041225794
sensor_6,location_5,82.35488113911855,29.848696446950836,0.10491686374165027,4.995449692883849
sensor_0,location_0,64.98830128576216,64.04200870139702,0.36315284510100904,3.773372547164696
sensor_7,location_5,19.742143662107768,70.94835885138154,0.5018727549981068,4.196366821533773
sensor_6,location_5,28.846578876262818,71.15715781299474,0.6035516749624776,6.53644422026886
sensor_0,location_0,44.824664733209396,42.28406182204454,0.30172359789640263,4.383090650277104
sensor_5,location_6,86.72010350341908,35.75513957978458,0.9321755294038749,2.2072165324738164
sensor_1,location_6,95.50318594856945,80.17092335366367,0.4869553002874828,12.140717691390023
sensor_0,location_6,6.7140786929522855,46.87974934909749,0.7886362939302256,7.3330931997156235
sensor_7,location_0,96.00538453094606,101.11084695777333,0.9159112238670298,17.16131888110986
sensor_8,location_0,75.58267974995539,5.945443565176319,0.44494669558163674,3.5378858722839306
sensor_6,location_7,62.96770006704898,39.37433799326924,0.5606897075852639,4.7917206375312755
sensor_0,location_5,25.220448834993924,61.410778766749964,0.8865857826056373,6.269382908063959
sensor_6,location_0,2.664316202915973,46.274742820832834,0.07743354397499708,4.680804363424761
sensor_7,location_4,91.89630289611011,98.04213034767774,0.6482608684590615,9.460692808922907
sensor_6,location_0,82.34279716706506,43.11565910392132,0.7311212643605186,6.772771520126881
sensor_0,location_6,30.32560449367435,20.1063537025946,0.9787073660775388,5.6994392220479835
sensor_6,location_8,60.42324516655412,43.900657653572274,0.25099650201313295,3.6174562425141583
sensor_0,location_0,94.21365121991074,28.083881660203847,0.4985006878441526,5.579789882261016
sensor_7,location_0,28.434296342976605,67.40596422050524,0.966744089259523,19.578476146515108
sensor_5,location_6,66.03028060222583,67.27515263144932,0.2583266838386413,3.1398389693299142
sensor_5,location_0,60.830967067463625,101.99052413552553,0.5496772425667388,4.352590873947828
sensor_0,location_5,78.50396453434276,60.83407033895025,0.6080409008691895,14.44948700765671
sensor_5,location_4,52.268613656319985,56.59609877073275,0.8023747843912383,26.902083356493314
sensor_6,location_0,4.3700135373474165,90.72760347586325,0.21236305616724624,6.83687774241516
sensor_0,location_7,87.34434329010796,103.96598420140494,0.955481981446315,33.09616500262369
sensor_5,location_6,66.33574141522449,82.41663942278024,0.6706890495727118,6.453299545378602
sensor_0,location_0,32.32739959115067,44.781401366863925,0.9472514761104592,6.086715822325612
sensor_4,location_6,28.31342304862391,48.18079259672461,0.2551711318484276,17.257439810630338
sensor_6,location_6,58.35516280021966,24.18596761716813,0.06695096847744121,10.571097241660533
sensor_0,location_6,24.629205550487033,38.42093454603361,0.9200801660579729,15.496202872498053
sensor_0,location_0,50.97542128571917,18.510846762590983,0.5051211930880519,6.813113319744037
sensor_6,location_0,76.1454858924693,40.95475924000713,0.3573763451338796,12.312924395752558
sensor_7,location_5,46.751800217268915,58.64521707408146,0.22567738413821828,5.268181866454949
sensor_6,location_6,19.751097947173136,90.23989681252633,0.24525350171952032,8.14740379471178
sensor_6,location_6,0.4458495997332057,24.74470702191028,0.5779060548513972,8.088743786680116
sensor_5,location_1,64.80262190385025,40.50738457199917,0.21849658449001494,4.198271458727192
sensor_7,location_7,85.05863120578947,15.185574429286177,0.5201793727379853,8.454428684306084
sensor_6,location_0,41.40376014866107,68.47499461177716,0.7038463912838266,19.082747641475752
sensor_0,location_4,16.317519911061407,74.52200071133481,0.3865912861532347,13.220457366744949
sensor_0,location_6,22.701385329611533,28.16145435446642,0.35892633384441863,19.19979382950866
sensor_1,location_0,67.16544069883254,62.33872766708974,0.7842154044325094,11.166140130838716
sensor_7,location_7,54.7897972316522,56.51564222565709,0.7141527598755978,5.8200404820809775
sensor_0,location_6,21.681282328606642,24.78616779134714,0.3538719218205366,5.213063711639579
sensor_4,location_6,49.029939444511875,76.89606563613114,0.22949210179560373,21.30406359653397
sensor_6,location_0,84.02417342473044,67.65990862475755,0.8398387338915747,9.504600338771656
sensor_7,location_5,30.393547796786358,83.91207107128866,0.9353499700708627,12.942933517080835
sensor_6,location_7,55.91261600372728,72.9151103328046,0.6636195900530609,15.64436464629164
sensor_5,location_0,38.056278037309646,77.66902098091856,0.7184390107304736,7.529866187541677
sensor_0,location_5,28.335735559006313,21.745410770276237,0.8735211765401618,9.03381427176805
sensor_5,location_7,7.794841276952235,86.70513801841662,0.0063262348615067176,7.535816276774831
sensor_0,location_0,94.65011861610903,65.9240370135833,0.08931833942796291,4.884972750614964
sensor_5,location_0,54.53089900431806,77.98604203507804,0.11979930256391567,16.55356954057327
sensor_0,location_7,35.57023395526342,35.75919226323788,0.7082932194298726,8.677956419265982
sensor_0,location_0,18.508001750414515,31.47453112872797,0.8412704835254994,8.63149354433573
sensor_6,location_6,98.03983240262578,50.23017391822682,0.36680660696158507,5.055509282737045
sensor_5,location_7,1.3701607851504871,76.34641054813173,0.7817364337412293,3.7573466758037606
sensor_0,location_6,0.49176362040145305,105.05962619575443,0.601563777739796,2.5001503363571222
sensor_6,location_0,38.46890936320489,63.07928637568839,0.6496991189877501,5.64499293357893
sensor_6,location_0,66.01886155462957,72.44257808198098,0.3696661170402813,2.545897956666078
sensor_2,location_6,16.036516664951016,64.32070949360839,0.6781172476549443,4.855215054594339
sensor_6,location_2,4.760586641106002,62.09472377239632,0.83278091540149,4.241518676528525
sensor_7,location_0,53.75805590144582,95.47915407754365,0.6526942093635267,4.798101066239721
sensor_5,location_6,87.82843609072502,10.754514673697244,0.7883055199106745,3.410501329230114
sensor_6,location_7,63.761153839284226,10.474044342323573,0.6016932916229334,1.822634982867973
sensor_7,location_7,64.77835265762309,44.10520933184462,0.17520906532396036,4.998679897231201
sensor_6,location_5,72.09987552770237,74.19241955705985,0.3608742745468518,5.457821176810482
sensor_6,location_5,98.48720098516412,83.05976452719193,0.638853460778975,3.5396913917713397
sensor_6,location_5,26.51031519488366,45.73715863455685,0.10538894836640303,2.636898947266672
sensor_0,location_0,63.52917097907882,47.18231301196033,0.348160415593543,14.385481063862143
sensor_5,location_5,61.01426027274418,35.903824180895334,0.4831619193257543,13.037113416006157
sensor_5,location_7,38.0052576373878,58.40423084159634,0.6500569444450987,11.569648047899218
sensor_6,location_4,75.95877023607686,14.034077909682843,0.22487789891161794,6.8831781742722695
sensor_6,location_6,67.95066524466564,36.89972230973803,0.06493026017405358,10.743406001909838
sensor_5,location_4,4.432136356225936,44.23632177099918,0.5309266975938952,10.255931520552178
sensor_5,location_5,12.743199254029369,52.758749914411695,0.6380419311950465,7.297175446405362
sensor_1,location_6,5.951171394169696,51.08774572548561,0.47405548526422064,2.8074838734396987
sensor_0,location_6,65.31153282709971,29.582301658606017,0.11941118588638762,6.377556028547445
sensor_4,location_6,42.46770064848436,69.90315712485862,0.7800931766107219,4.682233507935481
sensor_4,location_6,37.99360840594157,46.37727650024705,0.5695066078242986,6.30544993679367
sensor_0,location_0,24.878924167526485,82.6148613950892,0.6476946679631413,9.014503063736477
sensor_5,location_0,80.16208127083549,83.32090775223399,0.8441545071579941,3.0410604780432315
sensor_1,location_7,34.52391079879621,31.805623349725984,0.9311051683218857,9.343983376429515
sensor_7,location_6,78.24248426423537,24.064933839484436,0.45666796646056784,3.185107925312346
sensor_1,location_4,15.080182055230773,14.093681791166262,0.2993828532799826,17.783848298840347
sensor_8,location_7,81.73518548364666,48.82875122190299,0.03449364196390649,5.914190873368957
sensor_0,location_6,18.649345985479304,34.998887254349036,0.08256135346827669,8.439133501090701
sensor_6,location_7,9.958430939140994,34.06167331736626,0.996603441025919,8.022109603504472
sensor_6,location_0,31.776047348203285,29.854003234912028,0.6526790093693609,3.191741998886851
sensor_6,location_0,65.7383134259247,48.64748799655042,0.41060968348798993,16.44373834802363
sensor_6,location_4,13.204814893615225,15.527304175970208,0.05876484458065707,29.812653430813633
sensor_6,location_0,4.424616996602959,65.17161022534721,0.885820367680372,13.223009488682802
sensor_0,location_0,6.312697739953221,43.985320154394756,0.22387089238023788,2.984799402420822
sensor_6,location_7,99.14536837944605,114.89109055620388,0.9493627387858691,25.36069816560807
sensor_0,location_4,27.4672763792174,42.77452847021419,0.7491356301368395,6.108525919290939
sensor_5,location_0,37.9824360992005,47.66151580209147,0.2556594390487316,4.690378647361611
sensor_6,location_6,37.00681114687262,18.432757689762298,0.5866471785414096,9.36536143094598
